,timestamp,FullName,CurrentEmploymentType,CurrentEmploymentTitle,location,lat,long,Encounter_FullName,Encounter_CurrentEmploymentType,Encounter_CurrentEmploymentTitle,Encounter_time_diff_minutes
2546,2014-01-16 13:44:00,"Vann, Isia",Security,Perimeter Control,Hippokampos,36.07643072945946,24.857924466351353,"Ribera, Anda",,,-9.0
2547,2014-01-16 13:44:00,"Vann, Isia",Security,Perimeter Control,Hippokampos,36.07643072945946,24.857924466351353,"Azada, Lars",Engineering,Engineer,-8.000000000000002
2548,2014-01-16 13:44:00,"Vann, Isia",Security,Perimeter Control,Hippokampos,36.07643072945946,24.857924466351353,"Cazar, Gustav",Engineering,Hydraulic Technician,-1.0000000000000002
2549,2014-01-16 13:44:00,"Vann, Isia",Security,Perimeter Control,Hippokampos,36.07643072945946,24.857924466351353,"Frente, Birgitta",Engineering,Geologist,4.000000000000001
2550,2014-01-16 13:44:00,"Vann, Isia",Security,Perimeter Control,Hippokampos,36.07643072945946,24.857924466351353,"Onda, Marin",Engineering,Drill Site Manager,10.0
2551,2014-01-16 13:45:00,"Bodrogi, Loreto",Security,Site Control,Ouzeri Elian,36.052362531746034,24.87044949190476,"Nubarron, Adra",Engineering,Geologist,0.0
2552,2014-01-16 13:45:00,"Coginian, Dante",,,Kalami Kafenion,36.06501389428571,24.853683928333332,"Balas, Felix",Engineering,Engineer,3.0
2553,2014-01-16 13:45:00,"Coginian, Dante",,,Kalami Kafenion,36.06501389428571,24.853683928333332,"Orilla, Kare",Engineering,Drill Technician,3.0
2554,2014-01-16 13:45:00,"Coginian, Dante",,,Kalami Kafenion,36.06501389428571,24.853683928333332,"Flecha, Sven",Information Technology,IT Technician,4.000000000000001
2555,2014-01-16 13:45:00,"Nubarron, Adra",Engineering,Geologist,Ouzeri Elian,36.052362531746034,24.87044949190476,"Bodrogi, Loreto",Security,Site Control,0.0
2556,2014-01-16 13:47:00,"Cocinaro, Hideki",Security,Site Control,Abila Zacharo,36.06293780064516,24.851925813870967,"Vann, Edvard",Security,Perimeter Control,-8.000000000000002
2557,2014-01-16 13:47:00,"Cocinaro, Hideki",Security,Site Control,Abila Zacharo,36.06293780064516,24.851925813870967,"Bramar, Mat",,,1.0000000000000002
2558,2014-01-16 13:47:00,"Cocinaro, Hideki",Security,Site Control,Abila Zacharo,36.06293780064516,24.851925813870967,"Resumir, Felix",Security,Security Group Manager,8.000000000000002
2559,2014-01-16 13:48:00,"Balas, Felix",Engineering,Engineer,Kalami Kafenion,36.06501389428571,24.853683928333332,"Coginian, Dante",,,-3.0
2560,2014-01-16 13:48:00,"Balas, Felix",Engineering,Engineer,Kalami Kafenion,36.06501389428571,24.853683928333332,"Orilla, Kare",Engineering,Drill Technician,0.0
2561,2014-01-16 13:48:00,"Balas, Felix",Engineering,Engineer,Kalami Kafenion,36.06501389428571,24.853683928333332,"Flecha, Sven",Information Technology,IT Technician,1.0000000000000002
2562,2014-01-16 13:48:00,"Bramar, Mat",,,Abila Zacharo,36.06293780064516,24.851925813870967,"Vann, Edvard",Security,Perimeter Control,-9.0
2563,2014-01-16 13:48:00,"Bramar, Mat",,,Abila Zacharo,36.06293780064516,24.851925813870967,"Cocinaro, Hideki",Security,Site Control,-1.0000000000000002
2564,2014-01-16 13:48:00,"Bramar, Mat",,,Abila Zacharo,36.06293780064516,24.851925813870967,"Resumir, Felix",Security,Security Group Manager,7.0
2565,2014-01-16 13:48:00,"Frente, Birgitta",Engineering,Geologist,Hippokampos,36.07643072945946,24.857924466351353,"Cazar, Gustav",Engineering,Hydraulic Technician,-5.0
2566,2014-01-16 13:48:00,"Frente, Birgitta",Engineering,Geologist,Hippokampos,36.07643072945946,24.857924466351353,"Vann, Isia",Security,Perimeter Control,-4.000000000000001
2567,2014-01-16 13:48:00,"Frente, Birgitta",Engineering,Geologist,Hippokampos,36.07643072945946,24.857924466351353,"Onda, Marin",Engineering,Drill Site Manager,6.0
2568,2014-01-16 13:48:00,"Frente, Birgitta",Engineering,Geologist,Hippokampos,36.07643072945946,24.857924466351353,"Lagos, Linda",,,7.0
2569,2014-01-16 13:48:00,"Orilla, Kare",Engineering,Drill Technician,Kalami Kafenion,36.06501389428571,24.853683928333332,"Coginian, Dante",,,-3.0
2570,2014-01-16 13:48:00,"Orilla, Kare",Engineering,Drill Technician,Kalami Kafenion,36.06501389428571,24.853683928333332,"Balas, Felix",Engineering,Engineer,0.0
2571,2014-01-16 13:48:00,"Orilla, Kare",Engineering,Drill Technician,Kalami Kafenion,36.06501389428571,24.853683928333332,"Flecha, Sven",Information Technology,IT Technician,1.0000000000000002
2572,2014-01-16 13:49:00,"Flecha, Sven",Information Technology,IT Technician,Kalami Kafenion,36.06501389428571,24.853683928333332,"Coginian, Dante",,,-4.000000000000001
2573,2014-01-16 13:49:00,"Flecha, Sven",Information Technology,IT Technician,Kalami Kafenion,36.06501389428571,24.853683928333332,"Balas, Felix",Engineering,Engineer,-1.0000000000000002
2574,2014-01-16 13:49:00,"Flecha, Sven",Information Technology,IT Technician,Kalami Kafenion,36.06501389428571,24.853683928333332,"Orilla, Kare",Engineering,Drill Technician,-1.0000000000000002
2575,2014-01-16 13:54:00,"Onda, Marin",Engineering,Drill Site Manager,Hippokampos,36.07643072945946,24.857924466351353,"Vann, Isia",Security,Perimeter Control,-10.0
2576,2014-01-16 13:54:00,"Onda, Marin",Engineering,Drill Site Manager,Hippokampos,36.07643072945946,24.857924466351353,"Frente, Birgitta",Engineering,Geologist,-6.0
2577,2014-01-16 13:54:00,"Onda, Marin",Engineering,Drill Site Manager,Hippokampos,36.07643072945946,24.857924466351353,"Lagos, Linda",,,1.0000000000000002
2578,2014-01-16 13:55:00,"Lagos, Linda",,,Hippokampos,36.07643072945946,24.857924466351353,"Frente, Birgitta",Engineering,Geologist,-7.0
2579,2014-01-16 13:55:00,"Lagos, Linda",,,Hippokampos,36.07643072945946,24.857924466351353,"Onda, Marin",Engineering,Drill Site Manager,-1.0000000000000002
2580,2014-01-16 13:55:00,"Resumir, Felix",Security,Security Group Manager,Abila Zacharo,36.06293780064516,24.851925813870967,"Cocinaro, Hideki",Security,Site Control,-8.000000000000002
2581,2014-01-16 13:55:00,"Resumir, Felix",Security,Security Group Manager,Abila Zacharo,36.06293780064516,24.851925813870967,"Bramar, Mat",,,-7.0
2582,2014-01-16 14:00:00,"Forluniau, Carla",,,Ouzeri Elian,36.052362531746034,24.87044949190476,"Awelon, Varro",,,1.0000000000000002
2583,2014-01-16 14:01:00,"Awelon, Varro",,,Ouzeri Elian,36.052362531746034,24.87044949190476,"Forluniau, Carla",,,-1.0000000000000002
2584,2014-01-16 19:04:00,"Flecha, Sven",Information Technology,IT Technician,Guy's Gyros,36.05568941869565,24.90220654347826,"Lagos, Varja",Security,Badging Office,5.0
2585,2014-01-16 19:09:00,"Lagos, Varja",Security,Badging Office,Guy's Gyros,36.05568941869565,24.90220654347826,"Flecha, Sven",Information Technology,IT Technician,-5.0
2586,2014-01-16 19:39:00,"Calixto, Nils",Information Technology,IT Technician,Katerina’s Café,36.05452041042857,24.899882698857144,"Ovan, Bertrand",Facilities,Facilities Group Manager,8.000000000000002
2587,2014-01-16 19:47:00,"Ovan, Bertrand",Facilities,Facilities Group Manager,Katerina’s Café,36.05452041042857,24.899882698857144,"Calixto, Nils",Information Technology,IT Technician,-8.000000000000002
2588,2014-01-16 20:05:00,"Mies Haber, Ruscella",,,Katerina’s Café,36.05452041042857,24.899882698857144,"Arpa, Emile",,,4.000000000000001
2589,2014-01-16 20:09:00,"Arpa, Emile",,,Katerina’s Café,36.05452041042857,24.899882698857144,"Mies Haber, Ruscella",,,-4.000000000000001
2590,2014-01-16 20:09:00,"Resumir, Felix",Security,Security Group Manager,Guy's Gyros,36.05568941869565,24.90220654347826,"Tempestad, Brand",Engineering,Drill Technician,5.0
2591,2014-01-16 20:09:00,"Resumir, Felix",Security,Security Group Manager,Guy's Gyros,36.05568941869565,24.90220654347826,"Bodrogi, Loreto",Security,Site Control,8.000000000000002
2592,2014-01-16 20:09:00,"Resumir, Felix",Security,Security Group Manager,Guy's Gyros,36.05568941869565,24.90220654347826,"Fusil, Stenig",Security,Building Control,8.000000000000002
2593,2014-01-16 20:14:00,"Tempestad, Brand",Engineering,Drill Technician,Guy's Gyros,36.05568941869565,24.90220654347826,"Resumir, Felix",Security,Security Group Manager,-5.0
2594,2014-01-16 20:14:00,"Tempestad, Brand",Engineering,Drill Technician,Guy's Gyros,36.05568941869565,24.90220654347826,"Bodrogi, Loreto",Security,Site Control,3.0
2595,2014-01-16 20:14:00,"Tempestad, Brand",Engineering,Drill Technician,Guy's Gyros,36.05568941869565,24.90220654347826,"Fusil, Stenig",Security,Building Control,3.0
2596,2014-01-16 20:17:00,"Bodrogi, Loreto",Security,Site Control,Guy's Gyros,36.05568941869565,24.90220654347826,"Resumir, Felix",Security,Security Group Manager,-8.000000000000002
2597,2014-01-16 20:17:00,"Bodrogi, Loreto",Security,Site Control,Guy's Gyros,36.05568941869565,24.90220654347826,"Tempestad, Brand",Engineering,Drill Technician,-3.0
2598,2014-01-16 20:17:00,"Bodrogi, Loreto",Security,Site Control,Guy's Gyros,36.05568941869565,24.90220654347826,"Fusil, Stenig",Security,Building Control,0.0
2599,2014-01-16 20:17:00,"Fusil, Stenig",Security,Building Control,Guy's Gyros,36.05568941869565,24.90220654347826,"Resumir, Felix",Security,Security Group Manager,-8.000000000000002
2600,2014-01-16 20:17:00,"Fusil, Stenig",Security,Building Control,Guy's Gyros,36.05568941869565,24.90220654347826,"Tempestad, Brand",Engineering,Drill Technician,-3.0
2601,2014-01-16 20:17:00,"Fusil, Stenig",Security,Building Control,Guy's Gyros,36.05568941869565,24.90220654347826,"Bodrogi, Loreto",Security,Site Control,0.0
2602,2014-01-16 20:23:00,"Frente, Birgitta",Engineering,Geologist,Katerina’s Café,36.05452041042857,24.899882698857144,"Forluniau, Carla",,,2.0000000000000004
2603,2014-01-16 20:23:00,"Frente, Birgitta",Engineering,Geologist,Katerina’s Café,36.05452041042857,24.899882698857144,"Osvaldo, Hennie",Security,Perimeter Control,5.0
2604,2014-01-16 20:25:00,"Baza, Isak",Information Technology,IT Technician,Ouzeri Elian,36.052362531746034,24.87044949190476,"Pantanal, Rachel",,,0.0
2605,2014-01-16 20:25:00,"Baza, Isak",Information Technology,IT Technician,Ouzeri Elian,36.052362531746034,24.87044949190476,"Alcazar, Lucas",Information Technology,IT Helpdesk,3.0
2606,2014-01-16 20:25:00,"Forluniau, Carla",,,Katerina’s Café,36.05452041042857,24.899882698857144,"Frente, Birgitta",Engineering,Geologist,-2.0000000000000004
2607,2014-01-16 20:25:00,"Forluniau, Carla",,,Katerina’s Café,36.05452041042857,24.899882698857144,"Osvaldo, Hennie",Security,Perimeter Control,3.0
2608,2014-01-16 20:25:00,"Pantanal, Rachel",,,Ouzeri Elian,36.052362531746034,24.87044949190476,"Baza, Isak",Information Technology,IT Technician,0.0
2609,2014-01-16 20:25:00,"Pantanal, Rachel",,,Ouzeri Elian,36.052362531746034,24.87044949190476,"Alcazar, Lucas",Information Technology,IT Helpdesk,3.0
2610,2014-01-16 20:28:00,"Alcazar, Lucas",Information Technology,IT Helpdesk,Ouzeri Elian,36.052362531746034,24.87044949190476,"Baza, Isak",Information Technology,IT Technician,-3.0
2611,2014-01-16 20:28:00,"Alcazar, Lucas",Information Technology,IT Helpdesk,Ouzeri Elian,36.052362531746034,24.87044949190476,"Pantanal, Rachel",,,-3.0
2612,2014-01-16 20:28:00,"Osvaldo, Hennie",Security,Perimeter Control,Katerina’s Café,36.05452041042857,24.899882698857144,"Frente, Birgitta",Engineering,Geologist,-5.0
2613,2014-01-16 20:28:00,"Osvaldo, Hennie",Security,Perimeter Control,Katerina’s Café,36.05452041042857,24.899882698857144,"Forluniau, Carla",,,-3.0
2614,2014-01-16 20:28:00,"Osvaldo, Hennie",Security,Perimeter Control,Katerina’s Café,36.05452041042857,24.899882698857144,"Nubarron, Adra",Engineering,Geologist,8.000000000000002
2615,2014-01-16 20:36:00,"Nubarron, Adra",Engineering,Geologist,Katerina’s Café,36.05452041042857,24.899882698857144,"Osvaldo, Hennie",Security,Perimeter Control,-8.000000000000002
2616,2014-01-16 20:36:00,"Nubarron, Adra",Engineering,Geologist,Katerina’s Café,36.05452041042857,24.899882698857144,"Coginian, Dante",,,3.0
2617,2014-01-16 20:39:00,"Coginian, Dante",,,Katerina’s Café,36.05452041042857,24.899882698857144,"Nubarron, Adra",Engineering,Geologist,-3.0
2618,2014-01-16 20:42:00,"Frente, Vira",Engineering,Hydraulic Technician,Hippokampos,36.07643072945946,24.857924466351353,"Vasco-Pais, Willem",Executive,Environmental Safety Advisor,1.0000000000000002
2619,2014-01-16 20:43:00,"Vasco-Pais, Willem",Executive,Environmental Safety Advisor,Hippokampos,36.07643072945946,24.857924466351353,"Frente, Vira",Engineering,Hydraulic Technician,-1.0000000000000002
2620,2014-01-16 20:45:00,"Calzas, Axel",Engineering,Drill Technician,Shoppers' Delight,36.05357321611111,24.868458105555554,"Herrero, Kanon",Security,Badging Office,5.0
2621,2014-01-16 20:50:00,"Herrero, Kanon",Security,Badging Office,Shoppers' Delight,36.05357321611111,24.868458105555554,"Calzas, Axel",Engineering,Drill Technician,-5.0
2622,2014-01-17 07:29:00,"Flecha, Sven",Information Technology,IT Technician,Brew've Been Served,36.05407241084112,24.90122133514019,"Lais, Cornelia",,,7.0
2623,2014-01-17 07:31:00,"Onda, Marin",Engineering,Drill Site Manager,Hallowed Grounds,36.06365039796875,24.8859114321875,"Calixto, Nils",Information Technology,IT Technician,2.0000000000000004
2624,2014-01-17 07:31:00,"Onda, Marin",Engineering,Drill Site Manager,Hallowed Grounds,36.06365039796875,24.8859114321875,"Frente, Birgitta",Engineering,Geologist,8.000000000000002
2625,2014-01-17 07:31:00,"Onda, Marin",Engineering,Drill Site Manager,Hallowed Grounds,36.06365039796875,24.8859114321875,"Arpa, Emile",,,10.0
2626,2014-01-17 07:33:00,"Calixto, Nils",Information Technology,IT Technician,Hallowed Grounds,36.06365039796875,24.8859114321875,"Onda, Marin",Engineering,Drill Site Manager,-2.0000000000000004
2627,2014-01-17 07:33:00,"Calixto, Nils",Information Technology,IT Technician,Hallowed Grounds,36.06365039796875,24.8859114321875,"Frente, Birgitta",Engineering,Geologist,6.0
2628,2014-01-17 07:33:00,"Calixto, Nils",Information Technology,IT Technician,Hallowed Grounds,36.06365039796875,24.8859114321875,"Arpa, Emile",,,8.000000000000002
2629,2014-01-17 07:36:00,"Lais, Cornelia",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Flecha, Sven",Information Technology,IT Technician,-7.0
2630,2014-01-17 07:39:00,"Frente, Birgitta",Engineering,Geologist,Hallowed Grounds,36.06365039796875,24.8859114321875,"Onda, Marin",Engineering,Drill Site Manager,-8.000000000000002
2631,2014-01-17 07:39:00,"Frente, Birgitta",Engineering,Geologist,Hallowed Grounds,36.06365039796875,24.8859114321875,"Calixto, Nils",Information Technology,IT Technician,-6.0
2632,2014-01-17 07:39:00,"Frente, Birgitta",Engineering,Geologist,Hallowed Grounds,36.06365039796875,24.8859114321875,"Arpa, Emile",,,2.0000000000000004
2633,2014-01-17 07:41:00,"Arpa, Emile",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Onda, Marin",Engineering,Drill Site Manager,-10.0
2634,2014-01-17 07:41:00,"Arpa, Emile",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Calixto, Nils",Information Technology,IT Technician,-8.000000000000002
2635,2014-01-17 07:41:00,"Arpa, Emile",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Frente, Birgitta",Engineering,Geologist,-2.0000000000000004
2636,2014-01-17 07:50:00,"Bramar, Mat",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Isia",Security,Perimeter Control,7.0
2637,2014-01-17 07:50:00,"Bramar, Mat",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Edvard",Security,Perimeter Control,9.0
2638,2014-01-17 07:51:00,"Bergen, Linnea",Information Technology,IT Group Manager,Coffee Cameleon,36.05466202482758,24.88979589586207,"Fusil, Stenig",Security,Building Control,1.0000000000000002
2639,2014-01-17 07:52:00,"Dedos, Lidelse",Engineering,Engineering Group Manager,Hallowed Grounds,36.06365039796875,24.8859114321875,"Sanjorge Jr., Sten",Executive,President/CEO,4.000000000000001
2640,2014-01-17 07:52:00,"Dedos, Lidelse",Engineering,Engineering Group Manager,Hallowed Grounds,36.06365039796875,24.8859114321875,"Ribera, Anda",,,7.0
2641,2014-01-17 07:52:00,"Fusil, Stenig",Security,Building Control,Coffee Cameleon,36.05466202482758,24.88979589586207,"Bergen, Linnea",Information Technology,IT Group Manager,-1.0000000000000002
2642,2014-01-17 07:56:00,"Sanjorge Jr., Sten",Executive,President/CEO,Hallowed Grounds,36.06365039796875,24.8859114321875,"Dedos, Lidelse",Engineering,Engineering Group Manager,-4.000000000000001
2643,2014-01-17 07:56:00,"Sanjorge Jr., Sten",Executive,President/CEO,Hallowed Grounds,36.06365039796875,24.8859114321875,"Ribera, Anda",,,3.0
2644,2014-01-17 07:56:00,"Sanjorge Jr., Sten",Executive,President/CEO,Hallowed Grounds,36.06365039796875,24.8859114321875,"Orilla, Kare",Engineering,Drill Technician,7.0
2645,2014-01-17 07:56:00,"Sanjorge Jr., Sten",Executive,President/CEO,Hallowed Grounds,36.06365039796875,24.8859114321875,"Alcazar, Lucas",Information Technology,IT Helpdesk,8.000000000000002
2646,2014-01-17 07:57:00,"Vann, Isia",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Bramar, Mat",,,-7.0
2647,2014-01-17 07:57:00,"Vann, Isia",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Edvard",Security,Perimeter Control,2.0000000000000004
2648,2014-01-17 07:57:00,"Vann, Isia",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Varja",Security,Badging Office,6.0
2649,2014-01-17 07:57:00,"Vann, Isia",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Osvaldo, Hennie",Security,Perimeter Control,7.0
2650,2014-01-17 07:59:00,"Ribera, Anda",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Dedos, Lidelse",Engineering,Engineering Group Manager,-7.0
2651,2014-01-17 07:59:00,"Ribera, Anda",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Sanjorge Jr., Sten",Executive,President/CEO,-3.0
2652,2014-01-17 07:59:00,"Ribera, Anda",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Orilla, Kare",Engineering,Drill Technician,4.000000000000001
2653,2014-01-17 07:59:00,"Ribera, Anda",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Alcazar, Lucas",Information Technology,IT Helpdesk,5.0
2654,2014-01-17 07:59:00,"Vann, Edvard",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Bramar, Mat",,,-9.0
2655,2014-01-17 07:59:00,"Vann, Edvard",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Isia",Security,Perimeter Control,-2.0000000000000004
2656,2014-01-17 07:59:00,"Vann, Edvard",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Varja",Security,Badging Office,4.000000000000001
2657,2014-01-17 07:59:00,"Vann, Edvard",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Osvaldo, Hennie",Security,Perimeter Control,5.0
2658,2014-01-17 07:59:00,"Vann, Edvard",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Coginian, Dante",,,10.0
2659,2014-01-17 08:03:00,"Lagos, Varja",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Isia",Security,Perimeter Control,-6.0
2660,2014-01-17 08:03:00,"Lagos, Varja",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Edvard",Security,Perimeter Control,-4.000000000000001
2661,2014-01-17 08:03:00,"Lagos, Varja",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Osvaldo, Hennie",Security,Perimeter Control,1.0000000000000002
2662,2014-01-17 08:03:00,"Lagos, Varja",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Coginian, Dante",,,6.0
2663,2014-01-17 08:03:00,"Lagos, Varja",Security,Badging Office,Brew've Been Served,36.05407241084112,24.90122133514019,"Mies Haber, Ruscella",,,9.0
2664,2014-01-17 08:03:00,"Orilla, Kare",Engineering,Drill Technician,Hallowed Grounds,36.06365039796875,24.8859114321875,"Sanjorge Jr., Sten",Executive,President/CEO,-7.0
2665,2014-01-17 08:03:00,"Orilla, Kare",Engineering,Drill Technician,Hallowed Grounds,36.06365039796875,24.8859114321875,"Ribera, Anda",,,-4.000000000000001
2666,2014-01-17 08:03:00,"Orilla, Kare",Engineering,Drill Technician,Hallowed Grounds,36.06365039796875,24.8859114321875,"Alcazar, Lucas",Information Technology,IT Helpdesk,1.0000000000000002
2667,2014-01-17 08:03:00,"Orilla, Kare",Engineering,Drill Technician,Hallowed Grounds,36.06365039796875,24.8859114321875,"Pantanal, Rachel",,,9.0
2668,2014-01-17 08:04:00,"Alcazar, Lucas",Information Technology,IT Helpdesk,Hallowed Grounds,36.06365039796875,24.8859114321875,"Sanjorge Jr., Sten",Executive,President/CEO,-8.000000000000002
2669,2014-01-17 08:04:00,"Alcazar, Lucas",Information Technology,IT Helpdesk,Hallowed Grounds,36.06365039796875,24.8859114321875,"Ribera, Anda",,,-5.0
2670,2014-01-17 08:04:00,"Alcazar, Lucas",Information Technology,IT Helpdesk,Hallowed Grounds,36.06365039796875,24.8859114321875,"Orilla, Kare",Engineering,Drill Technician,-1.0000000000000002
2671,2014-01-17 08:04:00,"Alcazar, Lucas",Information Technology,IT Helpdesk,Hallowed Grounds,36.06365039796875,24.8859114321875,"Pantanal, Rachel",,,8.000000000000002
2672,2014-01-17 08:04:00,"Osvaldo, Hennie",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Isia",Security,Perimeter Control,-7.0
2673,2014-01-17 08:04:00,"Osvaldo, Hennie",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Edvard",Security,Perimeter Control,-5.0
2674,2014-01-17 08:04:00,"Osvaldo, Hennie",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Varja",Security,Badging Office,-1.0000000000000002
2675,2014-01-17 08:04:00,"Osvaldo, Hennie",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Coginian, Dante",,,5.0
2676,2014-01-17 08:04:00,"Osvaldo, Hennie",Security,Perimeter Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Mies Haber, Ruscella",,,8.000000000000002
2677,2014-01-17 08:07:00,"Forluniau, Carla",,,Coffee Cameleon,36.05466202482758,24.88979589586207,"Mies, Minke",Security,Perimeter Control,6.0
2678,2014-01-17 08:09:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Vann, Edvard",Security,Perimeter Control,-10.0
2679,2014-01-17 08:09:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Varja",Security,Badging Office,-6.0
2680,2014-01-17 08:09:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Osvaldo, Hennie",Security,Perimeter Control,-5.0
2681,2014-01-17 08:09:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Mies Haber, Ruscella",,,3.0
2682,2014-01-17 08:09:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Bodrogi, Loreto",Security,Site Control,6.0
2683,2014-01-17 08:09:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Resumir, Felix",Security,Security Group Manager,8.000000000000002
2684,2014-01-17 08:09:00,"Coginian, Dante",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Linda",,,10.0
2685,2014-01-17 08:12:00,"Mies Haber, Ruscella",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Varja",Security,Badging Office,-9.0
2686,2014-01-17 08:12:00,"Mies Haber, Ruscella",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Osvaldo, Hennie",Security,Perimeter Control,-8.000000000000002
2687,2014-01-17 08:12:00,"Mies Haber, Ruscella",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Coginian, Dante",,,-3.0
2688,2014-01-17 08:12:00,"Mies Haber, Ruscella",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Bodrogi, Loreto",Security,Site Control,3.0
2689,2014-01-17 08:12:00,"Mies Haber, Ruscella",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Resumir, Felix",Security,Security Group Manager,5.0
2690,2014-01-17 08:12:00,"Mies Haber, Ruscella",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Linda",,,7.0
2691,2014-01-17 08:12:00,"Mies Haber, Ruscella",,,Brew've Been Served,36.05407241084112,24.90122133514019,"Ferro, Inga",Security,Site Control,10.0
2692,2014-01-17 08:12:00,"Pantanal, Rachel",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Orilla, Kare",Engineering,Drill Technician,-9.0
2693,2014-01-17 08:12:00,"Pantanal, Rachel",,,Hallowed Grounds,36.06365039796875,24.8859114321875,"Alcazar, Lucas",Information Technology,IT Helpdesk,-8.000000000000002
2694,2014-01-17 08:13:00,"Mies, Minke",Security,Perimeter Control,Coffee Cameleon,36.05466202482758,24.88979589586207,"Forluniau, Carla",,,-6.0
2695,2014-01-17 08:15:00,"Bodrogi, Loreto",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Coginian, Dante",,,-6.0
2696,2014-01-17 08:15:00,"Bodrogi, Loreto",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Mies Haber, Ruscella",,,-3.0
2697,2014-01-17 08:15:00,"Bodrogi, Loreto",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Resumir, Felix",Security,Security Group Manager,2.0000000000000004
2698,2014-01-17 08:15:00,"Bodrogi, Loreto",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Linda",,,4.000000000000001
2699,2014-01-17 08:15:00,"Bodrogi, Loreto",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Ferro, Inga",Security,Site Control,7.0
2700,2014-01-17 08:15:00,"Bodrogi, Loreto",Security,Site Control,Brew've Been Served,36.05407241084112,24.90122133514019,"Herrero, Kanon",Security,Badging Office,8.000000000000002
2701,2014-01-17 08:17:00,"Resumir, Felix",Security,Security Group Manager,Brew've Been Served,36.05407241084112,24.90122133514019,"Coginian, Dante",,,-8.000000000000002
2702,2014-01-17 08:17:00,"Resumir, Felix",Security,Security Group Manager,Brew've Been Served,36.05407241084112,24.90122133514019,"Mies Haber, Ruscella",,,-5.0
2703,2014-01-17 08:17:00,"Resumir, Felix",Security,Security Group Manager,Brew've Been Served,36.05407241084112,24.90122133514019,"Bodrogi, Loreto",Security,Site Control,-2.0000000000000004
2704,2014-01-17 08:17:00,"Resumir, Felix",Security,Security Group Manager,Brew've Been Served,36.05407241084112,24.90122133514019,"Lagos, Linda",,,2.0000000000000004
2705,2014-01-17 08:17:00,"Resumir, Felix",Security,Security Group Manager,Brew've Been Served,36.05407241084112,24.90122133514019,"Ferro, Inga",Security,Site Control,5.0
